"spell_duration","cens","case.ID","race","sex","highest_educ","age_at_start"
2,1,3572,3,2,0,1993
1,1,3581,3,1,1,1993
176,0,3584,3,2,0,1990
1,1,3585,3,1,1,1990
14,1,3586,3,2,0,1989
14,1,3586,3,2,0,1991
10,1,3588,3,1,1,1989
15,1,3588,3,1,1,1990
32,1,3590,3,1,1,1989
7,1,3590,3,1,1,1990
9,1,3590,3,1,1,1991
3,1,3590,3,1,1,1992
2,1,3590,3,1,1,1992
1,1,3592,3,1,0,1989
6,1,3594,3,2,0,1990
5,1,3594,3,2,0,1990
1,1,3594,3,2,0,1991
2,1,3594,3,2,0,1992
93,0,3594,3,2,0,1992
16,1,3595,3,1,0,1989
13,1,3595,3,1,0,1991
12,1,3595,3,1,0,1992
6,1,3595,3,1,0,1992
10,1,3595,3,1,0,1993
2,0,3595,3,1,0,1993
2,1,3596,3,1,0,1989
5,1,3596,3,1,0,1991
4,1,3596,3,1,0,1991
216,1,3597,3,2,1,1989
7,1,3599,3,1,0,1990
5,1,3601,3,2,1,1992
3,1,3601,3,2,1,1992
8,1,3601,3,2,1,1993
11,1,3602,3,1,0,1989
15,1,3603,3,2,0,1989
7,1,3603,3,2,0,1992
42,0,3603,3,2,0,1993
1,1,3604,3,1,0,1993
20,1,3606,3,2,1,1991
18,1,3606,3,2,1,1992
1,1,3607,3,1,0,1989
3,1,3609,3,2,1,1989
6,1,3609,3,2,1,1989
81,1,3609,3,2,1,1990
62,1,3611,3,2,0,1992
3,1,3612,3,1,0,1989
21,1,3612,3,1,0,1989
28,1,3612,3,1,0,1991
4,1,3612,3,1,0,1991
6,1,3612,3,1,0,1992
1,1,3612,3,1,0,1993
1,1,3612,3,1,0,1993
3,1,3614,3,2,1,1989
1,1,3614,3,2,1,1989
1,1,3614,3,2,1,1989
2,1,3614,3,2,1,1990
3,1,3614,3,2,1,1991
6,1,3614,3,2,1,1992
1,1,3616,3,1,0,1990
19,1,3616,3,1,0,1990
19,1,3616,3,1,0,1991
21,1,3616,3,1,0,1992
2,0,3616,3,1,0,1993
1,1,3618,3,2,1,1990
45,1,3618,3,2,1,1990
27,1,3618,3,2,1,1991
21,1,3619,3,1,1,1989
10,1,3619,3,1,1,1990
8,1,3620,3,1,0,1991
2,1,3621,3,1,0,1989
6,1,3624,3,2,1,1989
10,1,3624,3,2,1,1990
11,1,3624,3,2,1,1992
10,1,3626,3,2,1,1989
8,1,3626,3,2,1,1989
15,1,3626,3,2,1,1990
10,1,3626,3,2,1,1991
12,1,3626,3,2,1,1992
3,1,3626,3,2,1,1992
237,0,3629,3,2,1,1989
2,1,3632,3,1,0,1989
14,1,3632,3,1,0,1990
7,1,3632,3,1,0,1991
15,1,3632,3,1,0,1992
75,1,3633,3,2,0,1991
28,0,3633,3,2,0,1993
4,1,3634,3,1,0,1989
4,1,3634,3,1,0,1991
23,1,3634,3,1,0,1992
78,1,3635,3,2,0,1991
4,1,3635,3,2,0,1992
2,1,3636,3,2,1,1990
6,1,3636,3,2,1,1991
5,1,3636,3,2,1,1991
8,1,3636,3,2,1,1991
71,1,3636,3,2,1,1992
29,1,3637,3,2,0,1989
230,0,3639,3,1,0,1989
33,1,3640,3,1,0,1992
1,1,3642,3,1,1,1992
8,1,3643,3,2,1,1989
8,1,3643,3,2,1,1990
1,1,3643,3,2,1,1991
61,0,3644,3,1,1,1992
1,1,3645,3,1,1,1993
9,1,3645,3,1,1,1993
127,1,3647,3,2,0,1989
125,0,3647,3,2,0,1991
92,1,3649,3,2,0,1991
2,1,3651,3,2,0,1992
13,1,3652,3,2,0,1989
6,1,3652,3,2,0,1992
11,0,3653,3,1,0,1993
6,1,3654,3,2,0,1989
1,1,3654,3,2,0,1990
11,1,3654,3,2,0,1990
12,1,3654,3,2,0,1990
6,1,3654,3,2,0,1991
2,0,3654,3,2,0,1993
3,1,3655,3,2,0,1990
41,1,3657,3,1,0,1990
32,1,3657,3,1,0,1992
20,1,3658,3,1,0,1989
16,1,3658,3,1,0,1990
6,1,3658,3,1,0,1991
23,1,3658,3,1,0,1991
2,1,3658,3,1,0,1992
9,0,3658,3,1,0,1993
16,1,3659,3,2,0,1992
2,1,3660,3,1,0,1992
1,1,3660,3,1,0,1993
2,0,3660,3,1,0,1993
31,1,3661,3,2,1,1991
11,1,3661,3,2,1,1993
37,1,3662,3,2,0,1990
19,0,3662,3,2,0,1993
4,1,3663,3,2,1,1993
9,1,3664,1,1,1,1990
12,1,3667,3,2,1,1990
22,1,3667,3,2,1,1992
69,0,3667,3,2,1,1992
1,1,3668,3,1,1,1990
1,1,3670,3,1,1,1990
14,0,3671,3,2,1,1993
2,1,3675,3,1,1,1990
1,1,3675,3,1,1,1990
1,1,3675,3,1,1,1990
5,1,3675,3,1,1,1991
30,0,3678,3,2,1,1993
10,1,3679,3,2,1,1991
3,1,3681,3,2,1,1989
31,0,3682,3,2,1,1993
3,1,3684,3,2,1,1990
6,1,3687,3,2,1,1991
6,1,3687,3,2,1,1992
2,1,3689,3,1,1,1989
3,1,3691,3,2,0,1990
147,0,3691,3,2,0,1991
14,1,3692,2,2,0,1990
2,1,3692,2,2,0,1990
64,1,3692,2,2,0,1990
97,1,3692,2,2,0,1992
10,1,3693,3,1,0,1990
6,1,3693,3,1,0,1990
3,1,3693,3,1,0,1990
5,1,3695,2,1,0,1989
215,0,3695,2,1,0,1989
4,1,3699,2,2,0,1990
14,1,3699,2,2,0,1992
3,1,3699,2,2,0,1993
21,1,3700,1,1,1,1991
3,1,3700,1,1,1,1992
5,1,3702,1,1,0,1989
1,1,3702,1,1,0,1989
3,1,3702,1,1,0,1990
9,1,3702,1,1,0,1990
6,1,3702,1,1,0,1992
2,1,3702,1,1,0,1992
7,1,3702,1,1,0,1993
9,1,3702,1,1,0,1993
6,0,3702,1,1,0,1993
248,0,3703,2,2,0,1989
2,1,3705,3,2,0,1991
2,0,3707,3,1,1,1993
8,1,3708,3,1,0,1991
4,1,3708,3,1,0,1991
2,1,3708,3,1,0,1992
4,1,3708,3,1,0,1992
2,1,3711,3,2,1,1989
2,1,3712,3,1,1,1989
6,1,3712,3,1,1,1989
23,1,3713,3,1,0,1990
91,1,3713,3,1,0,1991
5,1,3713,3,1,0,1993
32,1,3714,3,2,0,1990
5,1,3714,3,2,0,1991
11,1,3714,3,2,0,1991
5,1,3714,3,2,0,1993
14,1,3714,3,2,0,1993
3,1,3716,3,1,0,1989
2,1,3716,3,1,0,1989
5,1,3716,3,1,0,1992
3,1,3716,3,1,0,1993
9,1,3718,3,2,1,1989
1,1,3718,3,2,1,1990
2,1,3719,3,2,0,1990
24,1,3719,3,2,0,1990
76,1,3719,3,2,0,1991
11,1,3719,3,2,0,1993
2,1,3719,3,2,0,1993
95,1,3720,3,2,0,1991
12,1,3722,3,1,0,1993
1,1,3723,3,1,0,1990
2,1,3723,3,1,0,1990
3,1,3723,3,1,0,1990
15,1,3723,3,1,0,1991
61,1,3723,3,1,0,1991
6,1,3724,3,1,0,1989
8,1,3724,3,1,0,1989
45,1,3724,3,1,0,1990
39,1,3724,3,1,0,1991
9,1,3726,3,2,0,1990
89,1,3727,3,2,0,1991
38,1,3728,3,2,0,1990
2,1,3728,3,2,0,1992
52,1,3728,3,2,0,1992
107,1,3729,3,2,0,1989
40,1,3729,3,2,0,1991
23,1,3729,3,2,0,1993
10,1,3731,3,1,1,1990
4,1,3731,3,1,1,1992
15,1,3732,3,1,0,1991
7,1,3733,3,1,0,1989
52,1,3733,3,1,0,1992
9,1,3733,3,1,0,1993
23,0,3733,3,1,0,1993
3,1,3734,3,2,1,1989
2,1,3734,3,2,1,1990
10,1,3734,3,2,1,1992
2,1,3734,3,2,1,1992
5,1,3736,3,2,0,1990
1,1,3736,3,2,0,1992
5,1,3736,3,2,0,1992
2,1,3737,3,2,0,1990
18,1,3737,3,2,0,1990
1,1,3738,3,2,0,1989
7,1,3738,3,2,0,1990
46,1,3738,3,2,0,1990
4,1,3738,3,2,0,1991
8,1,3738,3,2,0,1992
2,1,3738,3,2,0,1992
6,1,3738,3,2,0,1993
2,1,3739,3,2,0,1990
9,1,3739,3,2,0,1993
2,1,3739,3,2,0,1993
16,1,3740,3,2,0,1991
2,1,3740,3,2,0,1992
2,1,3741,3,2,0,1989
18,1,3741,3,2,0,1992
3,1,3742,3,1,0,1989
32,1,3742,3,1,0,1991
6,1,3745,3,1,1,1992
3,1,3745,3,1,1,1993
82,0,3746,3,2,0,1992
15,1,3748,3,1,0,1990
127,1,3749,3,2,0,1989
3,0,3749,3,2,0,1993
1,1,3751,3,1,0,1992
2,1,3751,3,1,0,1992
2,1,3751,3,1,0,1992
1,1,3751,3,1,0,1993
135,0,3753,3,2,0,1991
11,1,3756,3,2,0,1991
6,1,3758,3,2,1,1989
1,1,3758,3,2,1,1990
5,1,3759,3,2,0,1990
19,0,3759,3,2,1,1993
1,1,3760,3,1,0,1989
12,1,3760,3,1,0,1990
15,1,3760,3,1,0,1991
14,1,3760,3,1,0,1992
6,1,3760,3,1,0,1992
2,1,3760,3,1,0,1993
11,0,3760,3,1,0,1993
14,1,3761,3,1,0,1989
3,1,3761,3,1,0,1991
3,1,3761,3,1,0,1992
20,1,3761,3,1,0,1992
5,0,3761,3,1,0,1993
7,1,3762,3,1,0,1992
31,1,3763,3,1,0,1990
23,1,3763,3,1,0,1992
9,1,3763,3,1,0,1993
6,1,3763,3,1,0,1993
6,1,3765,3,1,0,1989
4,1,3765,3,1,0,1990
3,1,3766,3,1,1,1989
8,1,3766,3,1,1,1990
24,1,3766,3,1,1,1990
1,1,3766,3,1,1,1992
2,1,3766,3,1,1,1993
3,1,3767,3,2,0,1989
2,1,3767,3,2,0,1989
4,1,3767,3,2,0,1989
1,1,3767,3,2,0,1990
3,1,3767,3,2,0,1990
2,1,3767,3,2,0,1991
2,1,3767,3,2,0,1991
2,1,3767,3,2,0,1992
3,1,3767,3,2,0,1992
166,0,3768,3,2,0,1990
1,1,3769,3,2,0,1993
170,1,3772,3,2,0,1989
14,1,3772,3,2,0,1992
26,1,3776,3,1,0,1989
87,1,3776,3,1,0,1990
2,1,3776,3,1,0,1993
4,1,3780,3,1,0,1989
25,1,3780,3,1,0,1989
14,1,3780,3,1,0,1990
1,1,3780,3,1,0,1991
17,1,3780,3,1,0,1992
1,1,3780,3,1,0,1992
7,1,3780,3,1,0,1992
1,1,3780,3,1,0,1992
2,1,3781,3,2,1,1990
19,1,3781,3,2,1,1990
35,1,3781,3,2,1,1991
19,1,3783,3,2,1,1991
8,1,3783,3,2,1,1991
8,1,3783,3,2,1,1992
5,1,3784,3,2,0,1991
22,0,3784,3,2,0,1993
18,1,3786,3,2,1,1989
22,1,3786,3,2,1,1992
3,1,3786,3,2,1,1993
5,0,3786,3,2,1,1993
3,1,3789,3,1,0,1990
7,1,3789,3,1,0,1991
2,1,3790,3,2,0,1990
4,1,3790,3,2,0,1991
40,1,3791,3,2,1,1989
18,1,3794,3,2,1,1989
1,1,3797,3,2,1,1990
18,1,3797,3,2,1,1991
12,1,3797,3,2,1,1992
15,1,3797,3,2,1,1992
6,1,3799,3,2,1,1991
18,1,3799,3,2,1,1992
27,1,3801,3,1,0,1989
4,1,3801,3,1,0,1990
1,1,3801,3,1,0,1991
4,1,3801,3,1,0,1991
7,1,3802,3,2,1,1989
10,1,3802,3,2,1,1990
2,1,3802,3,2,1,1992
2,1,3802,3,2,1,1993
16,1,3804,3,2,1,1989
3,1,3804,3,2,1,1989
13,1,3804,3,2,1,1990
9,1,3804,3,2,1,1991
13,1,3804,3,2,1,1992
14,1,3808,3,1,1,1990
34,1,3808,3,1,1,1992
2,1,3810,3,1,0,1989
18,1,3810,3,1,0,1990
9,1,3810,3,1,0,1992
14,1,3812,3,2,1,1991
10,1,3813,3,2,1,1989
3,1,3813,3,2,1,1991
2,1,3818,3,1,1,1989
6,1,3818,3,1,1,1989
23,1,3818,3,1,1,1990
2,1,3818,3,1,1,1990
1,1,3818,3,1,1,1990
39,1,3818,3,1,1,1990
91,1,3818,3,1,1,1991
10,1,3818,3,1,1,1993
2,0,3818,3,1,1,1993
43,1,3822,2,1,0,1989
17,1,3822,2,1,0,1990
49,0,3823,2,2,1,1993
77,1,3824,2,2,1,1992
8,1,3827,2,1,0,1990
3,1,3827,2,1,0,1993
15,1,3828,2,2,0,1989
35,1,3828,2,2,0,1991
3,1,3828,2,2,0,1992
1,1,3830,3,1,0,1993
27,0,3830,3,1,0,1993
114,1,3832,3,2,0,1991
12,0,3832,3,2,0,1993
2,1,3833,3,1,0,1990
17,1,3833,3,1,0,1990
18,1,3833,3,1,0,1991
14,1,3833,3,1,0,1992
1,1,3833,3,1,0,1993
2,1,3837,3,2,0,1989
127,1,3837,3,2,0,1989
2,1,3838,3,1,0,1989
1,1,3838,3,1,0,1989
16,1,3839,3,2,0,1990
14,1,3839,3,2,0,1991
14,1,3839,3,2,0,1991
2,1,3839,3,2,0,1992
2,1,3839,3,2,0,1992
3,1,3839,3,2,0,1993
17,1,3842,2,2,0,1990
18,1,3842,2,2,0,1991
12,1,3842,2,2,0,1992
59,0,3842,2,2,0,1992
30,1,3845,3,1,0,1989
2,1,3845,3,1,0,1991
19,1,3845,3,1,0,1991
4,1,3845,3,1,0,1992
11,1,3845,3,1,0,1993
50,1,3848,3,1,1,1990
1,1,3848,3,1,1,1992
23,1,3848,3,1,1,1992
2,1,3848,3,1,1,1993
2,1,3849,3,2,0,1992
1,1,3854,3,1,1,1991
2,1,3855,3,2,1,1991
100,1,3855,3,2,1,1992
1,1,3856,3,1,0,1990
1,1,3858,3,2,0,1992
29,1,3861,3,1,1,1993
2,0,3861,3,1,1,1993
1,1,3862,3,1,1,1991
10,1,3863,3,1,1,1989
106,1,3867,3,2,1,1990
42,1,3867,3,2,1,1992
7,1,3868,3,1,1,1989
9,1,3868,3,1,1,1990
32,1,3868,3,1,1,1990
1,1,3870,3,1,1,1989
4,1,3870,3,1,1,1993
62,1,3873,3,1,1,1992
1,1,3876,3,2,1,1992
2,1,3876,3,2,1,1993
10,1,3878,3,1,1,1989
1,1,3879,3,2,1,1989
3,1,3879,3,2,1,1993
2,1,3879,3,2,1,1993
22,1,3881,3,1,0,1990
5,1,3882,3,1,1,1989
7,1,3883,3,1,1,1989
9,1,3883,3,1,1,1990
2,1,3883,3,1,1,1990
8,1,3883,3,1,1,1990
1,1,3883,3,1,1,1991
5,1,3883,3,1,1,1991
7,1,3883,3,1,1,1993
141,1,3889,3,2,1,1989
17,0,3889,3,2,1,1993
4,1,3891,3,2,1,1989
46,1,3893,3,2,0,1989
3,1,3893,3,2,0,1990
3,1,3894,3,1,1,1989
18,1,3894,3,1,1,1991
1,1,3894,3,1,1,1991
1,1,3894,3,1,1,1991
3,1,3894,3,1,1,1991
36,1,3898,3,1,1,1991
8,1,3899,3,2,1,1990
26,1,3905,3,1,0,1992
2,1,3905,3,1,0,1993
14,1,3906,3,2,0,1989
1,1,3907,3,1,1,1993
5,1,3908,3,2,1,1990
9,1,3908,3,2,1,1993
17,1,3910,3,1,1,1989
2,1,3910,3,1,1,1991
5,1,3911,3,2,1,1989
12,1,3911,3,2,1,1991
2,1,3911,3,2,1,1991
11,1,3913,3,2,1,1991
21,1,3915,3,2,1,1989
26,1,3915,3,2,1,1990
40,1,3915,3,2,1,1991
1,1,3915,3,2,1,1993
3,1,3915,3,2,1,1993
8,1,3915,3,2,1,1993
3,0,3915,3,2,1,1993
4,1,3917,3,1,1,1989
3,1,3917,3,1,1,1992
4,1,3918,3,2,1,1992
2,1,3918,3,2,1,1992
9,1,3918,3,2,1,1993
50,1,3920,3,1,0,1992
8,0,3920,3,1,0,1993
7,1,3921,3,2,0,1990
7,1,3921,3,2,0,1992
79,0,3921,3,2,1,1992
3,1,3922,3,2,1,1989
2,1,3923,3,2,1,1989
1,1,3925,3,1,1,1990
5,1,3925,3,1,1,1990
1,1,3925,3,1,1,1991
3,1,3925,3,1,1,1991
38,1,3926,3,1,1,1991
2,1,3927,3,2,0,1990
3,1,3927,3,2,0,1991
6,1,3927,3,2,0,1991
2,1,3927,3,2,0,1992
1,1,3927,3,2,0,1992
11,1,3927,3,2,0,1993
207,0,3928,3,2,0,1990
23,1,3930,3,1,0,1991
15,1,3931,2,2,0,1992
2,1,3931,2,2,0,1993
2,1,3931,2,2,0,1993
14,1,3931,2,2,0,1993
1,1,3934,2,2,0,1989
2,1,3934,2,2,0,1991
16,1,3934,2,2,0,1992
8,1,3934,2,2,0,1992
246,0,3935,2,2,0,1989
26,1,3936,2,2,0,1989
12,1,3936,2,2,0,1992
29,0,3940,2,2,0,1989
25,0,3942,2,1,0,1993
48,1,3943,2,1,0,1990
126,0,3943,2,1,0,1991
134,0,3944,2,2,0,1991
21,1,3945,2,2,0,1989
92,1,3945,2,2,0,1991
7,1,3945,2,2,0,1993
6,1,3946,2,1,1,1989
5,1,3946,2,1,1,1989
10,1,3946,2,1,1,1990
8,1,3946,2,1,1,1990
5,1,3946,2,1,1,1993
1,0,3946,2,1,1,1993
3,1,3948,2,2,0,1989
124,1,3948,2,2,0,1990
6,1,3948,2,2,0,1992
25,0,3948,2,2,0,1993
3,1,3950,2,1,1,1989
181,1,3950,2,1,1,1989
14,1,3950,2,1,1,1993
25,1,3954,2,1,1,1989
9,1,3954,2,1,1,1990
51,1,3954,2,1,1,1992
20,0,3954,2,1,1,1993
33,1,3955,2,1,0,1989
110,1,3955,2,1,0,1990
57,0,3955,2,1,0,1992
1,1,3958,2,1,0,1993
20,1,3960,2,2,1,1989
111,0,3960,2,2,1,1991
7,1,3961,3,1,0,1989
6,1,3961,3,1,0,1989
5,1,3962,3,2,0,1992
3,1,3962,3,2,0,1993
30,1,3964,3,2,1,1992
2,1,3964,3,2,1,1993
1,1,3964,3,2,1,1993
4,1,3966,2,1,1,1990
76,1,3972,3,2,1,1990
82,0,3972,3,2,1,1992
4,1,3974,2,1,1,1990
19,1,3974,2,1,1,1990
1,1,3974,2,1,1,1992
1,1,3974,2,1,1,1993
4,1,3974,2,1,1,1993
14,1,3978,2,2,1,1989
11,1,3981,3,1,0,1990
88,1,3981,3,1,0,1990
12,1,3981,3,1,0,1993
4,1,3981,3,1,0,1993
6,0,3981,3,1,0,1993
2,1,3982,3,2,0,1989
61,1,3982,3,2,0,1989
5,1,3982,3,2,0,1991
2,1,3982,3,2,0,1992
25,1,3982,3,2,0,1992
7,1,3983,3,2,0,1989
31,1,3983,3,2,0,1992
6,1,3985,3,1,1,1990
21,1,3986,3,2,0,1990
12,1,3986,3,2,0,1991
3,1,3988,2,2,0,1989
30,1,3988,2,2,0,1990
11,0,3988,2,2,0,1993
7,1,3990,3,1,0,1989
50,1,3990,3,1,0,1991
52,0,3990,3,1,0,1992
2,1,3991,3,2,0,1993
7,0,3991,3,2,0,1993
2,1,3993,3,2,0,1989
54,1,3993,3,2,0,1991
23,1,3994,3,1,0,1989
1,1,3994,3,1,0,1990
6,1,3994,3,1,0,1990
2,1,3994,3,1,0,1991
2,1,3994,3,1,0,1991
3,1,3994,3,1,0,1992
3,0,3994,3,1,0,1993
12,1,3995,2,2,0,1992
60,1,3996,2,2,0,1989
125,1,3996,2,2,0,1991
17,0,3996,2,2,0,1993
117,0,3997,2,2,0,1991
3,1,4001,3,2,1,1990
50,1,4001,3,2,1,1990
73,1,4001,3,2,1,1992
5,1,4002,3,2,1,1990
2,1,4002,3,2,1,1991
59,1,4003,3,2,0,1992
16,1,4007,2,2,1,1991
50,0,4007,2,2,1,1993
16,1,4008,2,1,1,1991
2,1,4009,3,1,1,1989
30,1,4009,3,1,1,1991
31,1,4009,3,1,1,1991
7,1,4009,3,1,1,1993
8,1,4010,3,1,1,1992
17,1,4010,3,1,1,1993
187,1,4011,3,1,0,1989
12,1,4011,3,1,0,1992
3,1,4012,3,2,0,1989
176,1,4012,3,2,1,1989
23,1,4012,3,2,1,1993
13,0,4012,3,2,1,1993
19,1,4013,3,1,0,1991
1,1,4013,3,1,0,1993
5,1,4013,3,1,0,1993
2,1,4015,2,2,1,1991
54,1,4015,2,2,1,1991
9,1,4016,2,2,1,1990
73,0,4016,2,2,1,1992
2,1,4018,3,1,0,1989
182,0,4018,3,1,0,1990
54,1,4019,3,2,1,1989
48,1,4019,3,2,1,1990
154,1,4020,2,1,0,1990
17,0,4020,2,1,0,1993
7,1,4024,3,2,0,1990
180,0,4024,3,2,0,1990
1,1,4025,3,1,0,1990
12,1,4025,3,1,0,1992
7,1,4025,3,1,0,1993
26,0,4025,3,1,0,1993
2,1,4026,3,2,1,1992
18,0,4027,3,2,1,1993
7,1,4028,3,2,0,1990
48,1,4028,3,2,0,1992
8,1,4029,3,1,0,1990
41,1,4029,3,1,0,1992
9,1,4030,3,2,1,1990
26,1,4030,3,2,1,1991
2,1,4030,3,2,1,1992
4,1,4031,3,1,1,1989
2,1,4031,3,1,1,1989
27,1,4031,3,1,1,1990
3,1,4031,3,1,1,1991
2,1,4031,3,1,1,1991
5,1,4031,3,1,1,1992
2,1,4033,3,2,1,1989
4,1,4033,3,2,1,1990
19,1,4033,3,2,1,1991
27,1,4036,3,1,0,1991
31,1,4037,3,2,1,1989
34,1,4037,3,2,1,1990
39,1,4037,3,2,1,1992
22,0,4037,3,2,1,1993
4,1,4038,3,2,0,1989
39,1,4038,3,2,0,1989
2,1,4039,3,2,1,1990
3,1,4040,3,2,1,1989
86,1,4040,3,2,1,1989
65,1,4040,3,2,1,1991
21,1,4042,3,1,1,1992
3,1,4043,3,1,1,1989
3,1,4043,3,1,1,1989
5,1,4045,3,2,0,1989
130,0,4045,3,2,1,1991
16,1,4047,3,1,0,1989
1,1,4047,3,1,0,1991
14,1,4047,3,1,0,1993
7,1,4047,3,1,0,1993
48,1,4048,3,1,0,1991
5,1,4051,3,2,1,1990
8,1,4051,3,2,1,1992
10,1,4055,3,1,1,1989
3,1,4055,3,1,1,1990
7,1,4056,3,1,1,1989
1,1,4056,3,1,1,1991
15,1,4057,3,2,1,1990
4,1,4059,3,1,1,1990
17,1,4060,3,2,1,1990
16,1,4061,3,1,0,1989
25,1,4061,3,1,0,1990
3,1,4061,3,1,0,1993
2,1,4062,3,1,0,1991
2,1,4062,3,1,0,1992
2,1,4062,3,1,0,1993
6,0,4062,3,1,0,1993
32,1,4065,3,2,0,1990
2,1,4066,3,2,0,1993
37,0,4066,3,2,0,1993
12,1,4068,3,1,0,1990
8,1,4068,3,1,0,1990
116,1,4068,3,1,0,1990
10,1,4068,3,1,0,1993
93,1,4069,2,1,0,1991
12,1,4072,2,1,0,1990
58,1,4072,2,1,0,1991
17,0,4072,2,1,0,1993
1,1,4077,3,2,0,1989
7,1,4077,3,2,0,1990
4,1,4077,3,2,0,1991
28,1,4077,3,2,0,1991
22,1,4077,3,2,0,1992
1,1,4077,3,2,0,1993
42,1,4078,3,2,0,1990
127,0,4078,3,2,0,1991
6,1,4079,3,2,0,1989
35,1,4079,3,2,0,1992
9,0,4080,3,2,0,1993
29,1,4081,3,1,0,1989
77,0,4083,3,2,0,1992
3,1,4084,3,2,1,1991
62,1,4085,3,2,0,1991
3,1,4085,3,2,0,1993
5,1,4089,3,2,0,1989
95,1,4089,3,2,0,1989
17,1,4089,3,2,0,1992
6,1,4089,3,2,0,1993
12,1,4089,3,2,0,1993
23,1,4101,3,1,0,1989
27,1,4101,3,1,0,1990
14,1,4101,3,1,0,1992
18,1,4101,3,1,0,1992
7,0,4101,3,1,0,1993
8,1,4103,3,2,0,1992
1,1,4105,3,2,0,1989
39,1,4105,3,2,0,1990
66,0,4107,3,2,1,1992
1,1,4108,3,2,1,1989
30,1,4108,3,2,1,1989
16,1,4108,3,2,1,1990
1,1,4108,3,2,1,1991
250,0,4109,3,2,1,1989
28,0,4110,3,2,0,1993
2,1,4111,3,1,0,1992
1,1,4113,3,1,0,1989
32,1,4113,3,1,0,1992
12,1,4114,3,1,0,1989
1,1,4118,3,1,0,1992
78,1,4121,3,2,0,1989
4,1,4121,3,2,0,1991
3,1,4121,3,2,0,1992
27,0,4121,3,2,0,1993
37,1,4123,2,2,0,1991
54,0,4123,2,2,0,1992
34,1,4125,3,2,0,1989
208,0,4126,3,2,0,1990
3,1,4128,3,1,0,1990
3,1,4128,3,1,0,1990
4,1,4128,3,1,0,1990
9,1,4131,2,2,1,1993
29,1,4132,3,2,1,1989
42,1,4132,3,2,1,1990
40,1,4132,3,2,1,1991
10,1,4132,3,2,1,1992
26,0,4132,3,2,1,1993
17,1,4133,3,2,0,1989
85,0,4133,3,2,0,1992
1,1,4134,2,1,0,1989
11,1,4136,3,2,0,1989
229,0,4136,3,2,0,1989
3,1,4138,3,1,0,1989
77,0,4138,3,1,0,1992
10,1,4143,3,1,0,1991
5,1,4145,3,2,0,1989
7,1,4145,3,2,0,1991
128,0,4145,3,2,0,1991
15,1,4149,2,2,0,1989
250,0,4150,3,2,1,1989
3,1,4155,3,1,0,1989
1,1,4156,3,1,0,1990
125,0,4157,3,2,0,1989
2,1,4158,3,1,0,1990
4,1,4160,3,2,0,1990
7,1,4161,3,1,0,1989
7,1,4161,3,1,0,1991
3,1,4161,3,1,0,1992
12,1,4161,3,1,0,1993
13,1,4162,3,2,0,1991
12,1,4163,3,2,0,1993
6,1,4166,3,1,0,1989
7,1,4166,3,1,0,1990
1,1,4166,3,1,0,1993
10,1,4168,2,1,0,1990
25,1,4168,2,1,0,1991
9,1,4168,2,1,0,1992
52,0,4168,2,1,0,1993
16,1,4169,2,2,0,1989
25,1,4169,2,2,0,1989
26,1,4169,2,2,0,1990
11,1,4169,2,2,0,1991
41,1,4169,2,2,0,1991
61,0,4169,2,2,0,1992
4,1,4172,3,1,1,1989
2,1,4172,3,1,1,1989
4,1,4172,3,1,1,1989
82,1,4172,3,1,1,1990
19,1,4177,3,2,0,1991
50,0,4177,3,2,0,1993
9,1,4179,2,2,1,1990
5,1,4179,2,2,1,1991
51,1,4181,2,1,0,1989
5,1,4181,2,1,0,1991
6,1,4181,2,1,0,1991
7,1,4181,2,1,0,1992
146,0,4182,3,2,0,1991
23,1,4184,1,2,0,1990
17,0,4184,1,2,0,1993
63,1,4185,1,2,0,1990
88,0,4185,1,2,0,1992
97,1,4187,1,2,0,1989
2,1,4187,1,2,0,1992
47,0,4187,1,2,0,1993
2,1,4188,3,2,0,1989
6,1,4188,3,2,0,1992
2,1,4189,3,1,0,1989
44,1,4189,3,1,0,1989
111,1,4189,3,1,0,1990
55,0,4189,3,1,0,1992
71,1,4190,3,2,1,1991
22,0,4190,3,2,1,1993
1,1,4192,3,2,1,1990
6,1,4192,3,2,1,1993
67,1,4193,3,1,1,1990
